donor,country_code_WB,region,project_size_USD_calculated,startyear,completion_year,evalyear,eval_lag,project_duration,external_evaluator,success,Grouped Category
WB,HND,Latin America & Caribbean,384000000,1993,2003,2002,-267,3725,independent eval office,1,Infrastructure and Basic Services
WB,HND,Latin America & Caribbean,58800000,2004,2004,2008,1405,143,independent eval office,0,Education
WB,HND,Latin America & Caribbean,41800000,1997,2004,2005,340,2508,independent eval office,1,Agriculture and Environment
WB,HND,Latin America & Caribbean,9300000,1999,2005,2006,316,2328,independent eval office,1,Social Services and Welfare
WB,HND,Latin America & Caribbean,176050000,2000,2005,2007,678,1818,independent eval office,0,Education
WB,HND,Latin America & Caribbean,9500000,1997,2005,2006,272,2823,independent eval office,0,Agriculture and Environment
WB,HND,Latin America & Caribbean,6035110,2001,2005,2006,258,1619,independent eval office,0,Government and Civil Society
WB,HND,Latin America & Caribbean,17000200,2000,2006,2007,294,2191,independent eval office,1,Agriculture and Environment
WB,HND,Latin America & Caribbean,23000000,2000,2006,2007,254,2209,independent eval office,0,Government and Civil Society
WB,HND,Latin America & Caribbean,106800000,2000,2007,2008,227,2426,independent eval office,1,Infrastructure and Basic Services
WB,HND,Latin America & Caribbean,47800000,2001,2007,2008,253,2456,independent eval office,0,Education
WB,HND,Latin America & Caribbean,13350000,2003,2008,2011,958,1905,independent eval office,0,Social Services and Welfare
WB,HND,Latin America & Caribbean,25000000,2005,2009,2010,587,1430,independent eval office,0,Social Services and Welfare
WB,HND,Latin America & Caribbean,32760000,2004,2009,2012,983,1993,independent eval office,0,Agriculture and Environment
WB,HND,Latin America & Caribbean,38900000,2004,2010,2012,733,2255,independent eval office,0,Agriculture and Environment
WB,HND,Latin America & Caribbean,74700000,2010,2010,2012,692,35,independent eval office,0,Government and Civil Society
WB,HND,Latin America & Caribbean,12004000,2000,2010,2014,1236,3866,independent eval office,0,Multisector and Unallocated
WB,HND,Latin America & Caribbean,16700000,2004,2010,2012,641,2279,independent eval office,0,Social Services and Welfare
WB,HND,Latin America & Caribbean,12850000,2004,2010,2012,391,2381,independent eval office,0,Government and Civil Society
WB,HND,Latin America & Caribbean,31000000,2002,2010,2011,468,2871,independent eval office,0,Social Services and Welfare
WB,HND,Latin America & Caribbean,16000000,2005,2011,2013,651,2184,independent eval office,1,Government and Civil Society
WB,HND,Latin America & Caribbean,86000000,2011,2011,2014,834,12,independent eval office,0,Government and Civil Society
WB,HND,Latin America & Caribbean,20000000,2005,2013,2015,607,2915,independent eval office,0,Social Services and Welfare
WB,HND,Latin America & Caribbean,11000000,2003,2013,2014,564,3537,independent eval office,0,Social Services and Welfare
WB,HND,Latin America & Caribbean,16400000,2008,2013,2014,351,1984,independent eval office,0,Education
WB,HND,Latin America & Caribbean,16500000,2005,2013,2014,547,2915,independent eval office,0,Multisector and Unallocated
WB,HND,Latin America & Caribbean,42300000,2009,2015,2016,448,2350,independent eval office,0,Infrastructure and Basic Services
WB,HND,Latin America & Caribbean,18200000,2011,2015,2016,335,1486,independent eval office,0,Government and Civil Society
WB,HND,Latin America & Caribbean,35000000,2007,2016,2017,340,3481,independent eval office,0,Infrastructure and Basic Services
WB,HND,Latin America & Caribbean,54800000,2005,2016,2017,365,4011,independent eval office,0,Infrastructure and Basic Services
WB,HND,Latin America & Caribbean,32800000,2011,2017,2018,417,2041,independent eval office,1,Agriculture and Environment
WB,HUN,Europe & Central Asia,200000000,1992,1993,1996,1054,633,independent eval office,1,Social Services and Welfare
WB,HUN,Europe & Central Asia,225000000,1997,1998,1999,363,476,independent eval office,1,Multisector and Unallocated
WB,HUN,Europe & Central Asia,254500000,1992,1998,2000,716,2259,independent eval office,1,Social Services and Welfare
WB,HUN,Europe & Central Asia,8400000,1995,1998,1999,230,1148,independent eval office,1,Agriculture and Environment
WB,HUN,Europe & Central Asia,300000000,1998,1998,2000,777,148,independent eval office,1,Social Services and Welfare
WB,HUN,Europe & Central Asia,96100000,1997,1999,2000,359,735,independent eval office,1,Infrastructure and Basic Services
WB,HUN,Europe & Central Asia,55600000,1993,1999,2000,407,2183,independent eval office,1,Government and Civil Society
WB,HUN,Europe & Central Asia,201300000,1993,1999,2000,230,2445,independent eval office,0,Social Services and Welfare
WB,HUN,Europe & Central Asia,161100000,1992,1999,2001,686,2381,independent eval office,0,Infrastructure and Basic Services
WB,HUN,Europe & Central Asia,82600000,1993,2000,2001,537,2628,independent eval office,0,Health
WB,HUN,Europe & Central Asia,55000000,1997,2001,2002,257,1351,independent eval office,1,Education
WB,HUN,Europe & Central Asia,250000000,1998,2001,2002,427,1183,independent eval office,0,Education
WB,HUN,Europe & Central Asia,67100000,1995,2001,2002,361,2207,independent eval office,1,Infrastructure and Basic Services
WB,HUN,Europe & Central Asia,242500000,1994,2001,2002,206,2874,independent eval office,1,Infrastructure and Basic Services
WB,HUN,Europe & Central Asia,7700000,1996,2002,2003,267,2033,independent eval office,1,Government and Civil Society
WB,HUN,Europe & Central Asia,88900000,1999,2008,2010,504,3364,independent eval office,1,Infrastructure and Basic Services
WB,HUN,Europe & Central Asia,31970000,2006,2011,2013,720,2083,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,500000000,1991,1992,1996,1266,392,independent eval office,1,Social Services and Welfare
WB,IND,South Asia,1330000000,1991,1992,1995,1095,343,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,300000000,1993,1993,1996,910,190,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,500000000,1992,1994,1998,1388,622,independent eval office,0,Health
WB,IND,South Asia,170000000,1987,1995,1999,1277,3239,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,20500000,1993,1996,1999,750,1286,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,329600000,1991,1996,1997,323,1840,independent eval office,0,Health
WB,IND,South Asia,74300000,1990,1997,1998,176,2675,independent eval office,0,Health
WB,IND,South Asia,14300000,1992,1997,1998,268,1748,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,3184300032,1991,1997,1999,545,2381,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,39000000,1992,1997,1999,541,2115,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,139100000,1990,1997,1998,176,2757,independent eval office,0,Health
WB,IND,South Asia,443700000,1988,1997,2007,3604,3394,independent eval office,0,Health
WB,IND,South Asia,450200000,1988,1998,1999,365,3540,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,140600000,1990,1998,1999,282,2926,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,133300000,1991,1998,1999,232,2851,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,246500000,1989,1998,1999,377,3151,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,96700000,1990,1998,1999,365,2966,independent eval office,1,Social Services and Welfare
WB,IND,South Asia,328000000,1994,1998,2005,2303,1736,independent eval office,1,Health
WB,IND,South Asia,767500032,1989,1998,1999,236,3486,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,151000000,1991,1998,1999,293,2616,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,382700000,1990,1998,2000,575,3074,independent eval office,1,Education
WB,IND,South Asia,175000000,1989,1998,2000,585,3433,independent eval office,1,Education
WB,IND,South Asia,1192000000,1992,1998,1999,420,2196,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,640000000,1992,1998,1999,365,2345,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,362100000,1991,1999,2000,253,3139,independent eval office,1,Education
WB,IND,South Asia,58000000,1995,1999,2005,1946,1736,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,196800000,1991,1999,2009,3547,3061,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,91800000,1990,1999,2000,447,3242,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,125600000,1990,1999,2000,447,3312,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,84000000,1992,1999,2003,1554,2556,independent eval office,1,Social Services and Welfare
WB,IND,South Asia,4960000000,1993,1999,2000,484,2101,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,260000000,1991,1999,2007,2997,2862,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,141200000,1992,2000,2001,255,3012,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,41300000,1992,2000,2002,400,3274,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,130300000,1992,2000,2005,1885,2879,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,251270000,2000,2000,2001,442,36,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,60000000,1998,2000,2001,229,1081,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,80200000,1993,2000,2004,1297,2720,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,76000000,1997,2000,2001,263,1031,independent eval office,1,Education
WB,IND,South Asia,117800000,1993,2000,2001,271,2718,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,123000000,1992,2000,2000,262,2999,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,764099968,1993,2000,2001,232,2840,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,193900000,1993,2000,2001,263,2669,independent eval office,1,Education
WB,IND,South Asia,940300032,1990,2000,2001,324,3749,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,132200000,1992,2000,2001,308,2780,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,138300000,1993,2000,2001,311,2650,independent eval office,1,Health
WB,IND,South Asia,89100000,1994,2000,2002,646,2410,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,1600000000,1996,2001,2002,326,2012,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,74200000,1995,2001,2002,220,2468,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,1534099968,1995,2001,2002,247,2454,independent eval office,0,Social Services and Welfare
WB,IND,South Asia,150000000,2001,2001,2002,359,61,independent eval office,1,Social Services and Welfare
WB,IND,South Asia,151000000,1994,2001,2002,227,2762,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,1796999936,1997,2001,2002,519,1288,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,103800000,1994,2001,2002,234,2755,independent eval office,0,Health
WB,IND,South Asia,483400000,1994,2001,2002,228,2834,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,422000000,1992,2001,2003,659,3301,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,68000000,1996,2001,2006,1794,1852,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,52000000,1994,2001,2002,204,2867,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,159000000,1994,2002,2003,313,2768,independent eval office,1,Health
WB,IND,South Asia,63000000,1996,2002,2004,765,2236,independent eval office,0,Social Services and Welfare
WB,IND,South Asia,385300000,1992,2002,2002,-187,3885,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,330000000,1994,2002,2007,1657,3049,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,248800000,1993,2002,2003,280,3492,independent eval office,0,Health
WB,IND,South Asia,100000000,2002,2002,2003,503,7,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,2048199936,1989,2002,2003,386,4777,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,250000000,2002,2002,2003,465,10,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,144800000,1994,2002,2003,310,2971,independent eval office,1,Health
WB,IND,South Asia,96600000,1992,2002,2003,332,3664,independent eval office,1,Social Services and Welfare
WB,IND,South Asia,425200000,1996,2003,2004,281,2580,independent eval office,0,Education
WB,IND,South Asia,71000000,1996,2003,2004,327,2531,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,295600000,1995,2003,2004,222,3100,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,65000000,1997,2003,2004,221,2060,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,180900000,1995,2003,2004,243,3053,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,150000000,1997,2003,2004,232,2277,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,45000000,1998,2003,2004,231,2108,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,576000000,1999,2003,2004,248,1655,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,310500000,1994,2003,2004,270,3142,independent eval office,0,Education
WB,IND,South Asia,125000000,2004,2004,2009,1782,40,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,205000000,1999,2004,2007,986,2014,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,421000000,1995,2004,2004,243,3207,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,146600000,1995,2004,2005,271,3324,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,220000000,2004,2004,2005,492,15,independent eval office,1,Education
WB,IND,South Asia,236000000,2000,2004,2005,237,1711,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,309000000,1997,2004,2005,326,2682,independent eval office,0,Health
WB,IND,South Asia,477000000,1997,2004,2005,206,2629,independent eval office,1,Agriculture and Environment
WB,IND,South Asia,65300000,1996,2004,2008,1454,2746,independent eval office,0,Agriculture and Environment
WB,IND,South Asia,491000000,1995,2004,2005,293,3390,independent eval office,1,Social Services and Welfare
WB,IND,South Asia,485500000,1997,2004,2005,195,2570,independent eval office,1,Infrastructure and Basic Services
WB,IND,South Asia,997200000,1996,2004,2005,260,2969,independent eval office,0,Infrastructure and Basic Services
WB,IND,South Asia,416700000,1996,2004,2005,286,2931,independent eval office,1,Health
WB,IND,South Asia,160500000,1998,2004,2004,232,2101,independent eval office,1,Agriculture and Environment
